state,city,zip,organization,contactFirstName,contactLastName,addressLine1,email,fax,phone1,cPSWeekEventFlag,lastUpdatedDate,mobileStationFlag,countiesServed,locationLatitude,locationLongitude
TX,New Braunfels,78130,Options for Life,,,785 N. Loop 337,,,830-629-7565,No,2024-09-17 04:10:37+00:00,No,,29.714,-98.104
TX,West University Place,77005,West U Fire Department,,,3800 University Blvd,,,713-662-5835,No,2023-07-31 21:54:58+00:00,No,,29.715,-95.438
TX,Bandera,78003,Texas Department of State Health Services-Bandera,Kimberly Magness,,702 Buck Creek,,,830-796-6169,No,2024-09-05 14:10:05+00:00,No,,29.733,-99.068
TX,Baytown,77520,Baytown Police Department,,,220 W. Defee,,,281-420-5376,No,2024-09-05 11:47:33+00:00,No,,29.734,-94.97
TX,Baytown,77520,Baytown Police Department,,,220 W Defee Ave,,,281-420-537,No,2023-10-23 21:50:13+00:00,No,,29.734,-94.97
TX,New Braunfels,78132,SJRC Texas,,,652 Old Bear Creed Rd.,,,830-629-0659,No,2024-09-17 04:08:47+00:00,No,,29.754,-98.205
TX,Baytown,77521,Baytown Police Department,Thomas King,,3200 N Main St.,,,281-420-6662,No,2024-09-17 04:34:19+00:00,No,,29.756,-94.963
TX,Boerne,78006,Boerne Police Department,Christopher Dingman,,124 Old San Antonio Rd,,,830-249-8645,No,2024-09-05 13:51:16+00:00,No,,29.766,-98.713
TX,Houston,77020,Legacy Community Health,,,3811 Lyons Ave.,,,281-628-2011,No,2024-09-17 03:04:42+00:00,No,,29.776,-95.332
TX,Houston,77007,TXDOT - Houston,Trey Salinas,,7600 Washington Ave,,,713-802-5877,No,2023-08-30 19:13:43+00:00,No,,29.779,-95.43
TX,Channelview,77530,Channelview Fire Dept.,,,1210 Dell Dale St,,,281-450-8490,No,2023-07-31 21:40:42+00:00,No,,29.796,-95.142
TX,Katy,77449,Harris County ESD#48 (Katy Area),,,21201 Morton Rd,,,281-599-8888 Ext. 13,No,2023-07-31 21:12:47+00:00,No,,29.816,-95.739
TX,Anahuac,77514,Texas A&M AgriLife Extension Service ? Chamber County,Brittany Jones,,295 White Park Rd,,,409-374-2123,No,2023-10-23 21:58:59+00:00,No,,29.838,-94.651
TX,Lockhart,78644,Texas A&M AgriLife Extension Service -Caldwell County Fitting Station,,,1403 Blackjack,,,512-398-3122,No,2024-09-04 22:45:54+00:00,No,,29.874,-97.654
TX,Lagrange,78945,Texas A&M AgriLife Extension Service,,,255 Svoboda Ln,,,(979) 968-5831,No,2021-09-02 15:31:14+00:00,No,,29.898,-96.897
TX,Houston,77037,Little York Fire Dept.,,,10410 Airline Dr,,,281-448-0391,No,2023-07-31 21:50:08+00:00,No,,29.907,-95.402
TX,La Grange,78945‐2213,Texas A&M AgriLife Extension Service Fayette County,,,254 North Jefferson Street,,,979-968-5831,No,2024-09-06 04:57:56+00:00,No,,29.907,-96.877
TX,Crosby,77532,Harris County ESD #5,,,5915 FM-2100,,,281-328-6810,No,2023-07-31 19:39:21+00:00,No,,29.912,-95.071
TX,Houston,77038,Northwest Volunteer Fire Dept.,,,12820 T.C. Jester Blvd,,,832-824-3483,No,2023-07-31 21:52:18+00:00,No,,29.917,-95.458
TX,Bellville,77418,Texas Department of State Health Services – Bellville,,,602 E Hacienda,,,979-865-5211,No,2024-09-06 04:52:17+00:00,No,,29.936,-96.257
TX,Bellville,77418,TX Department of State Health Services - Bellville,,,602 E Hacienda St,,,979-865-5211,No,2021-09-07 14:31:12+00:00,No,,29.936,-96.257
TX,Port Arthur,77642,TXDOT Beaumont District,Liz Barbosa,,6101 Twin City HWY,,,409-722-4694,No,2021-08-31 03:01:37+00:00,No,,29.948,-93.953
TX,Kerrville,78028,Texas Department State Health Services- Kerrville,Norma Cardona-Price,,"819 Water St, Ste 290",,,830-896-5515,No,2024-09-06 02:59:14+00:00,No,,30.045,-99.14
TX,Beaumont,77701,Beaumont Public Health Dept,,,3040 College St,,,409-832-4000,No,2021-09-02 21:15:08+00:00,No,,30.07,-94.117
TX,Spring,77373,Spring Fire Dept.,,,656 E Louetta Rd,,,281-951-7065,No,2023-07-31 21:47:48+00:00,No,,30.071,-95.424
TX,Tomball,77375,Tomball Police Dept.,,,400 Fannin St,,,281-290-1303,No,2023-07-31 21:44:58+00:00,No,,30.095,-95.617
TX,Orange,77630,Texas A&M AgriLife Extension Service - Orange County,Fallon Foster,,11475 FM 1442,,,409-882-7010,No,2023-10-23 22:01:46+00:00,No,,30.121,-93.882
TX,"Orange, TX",77632,TXDOT Beaumont,Kim Guidry,,3128 Hwy 62 North,,,409-883-3476,No,2024-09-04 22:59:25+00:00,No,,30.129,-93.82
TX,Sanderson,79848,TXDOT Odessa District,Clay Houston,Alejandro Guillen,53 State HWY 285,,,432-345-2563,No,2024-09-05 12:50:07+00:00,No,,30.153,-102.409
TX,New Caney,77357,Motivation Education & Training Inc.,,,22551 Gene Campbell Blvd.,,,281-659-1305,No,2024-09-17 03:16:51+00:00,No,,30.171,-95.243
TX,Giddings,78942,Texas AgriLife Extension Service Lee County Fitting Station,Tonya,Poncik,310 S Grimes St,,,979-542-2753,No,2020-09-18 16:52:37+00:00,No,Lee,30.181,-96.936
TX,Giddings,78942,Texas A&M AgriLife Extension Service-  Lee County Fitting Station,Tonya Poncik,,310 S Grimes St,,,979-542-2753,No,2023-10-23 21:26:29+00:00,No,,30.181,-96.936
TX,Austin,78723,Austin Safekids led by Dell Chidren's Medical Center,,,4900 Mueller Blvd,,,512-324-TOTS (8687),No,2023-10-23 21:12:42+00:00,No,"Travis, Williamson, Hays",30.303,-97.707
TX,Marfa,79843,Texas Department State Health Services - Marfa,Flor Mercado,,202 E El Paso St,,,432-729-5045,No,2021-09-02 18:31:40+00:00,No,,30.311,-104.019
TX,Austin,78756,Texas Department of State Health Services - Safe Riders Program,saferiders@dshs.texas.gov,,Varied locations in Austin,,,800-252-8255,No,2023-10-23 21:20:20+00:00,No,"Travis, Williamson, Hays",30.32,-97.739
TX,Austin,78752,Austin/Travis County Health & Human Services,,,7000 Blessing Ave,,,512-972-5159,No,2023-10-23 21:15:00+00:00,No,"Travis,",30.327,-97.696
TX,Austin,78753,TxDOT Austin District,,,7901 N Interstate 35,,,512-217-4118,No,2023-10-23 21:17:22+00:00,No,,30.34,-97.696
TX,Cleveland,77327,Texas Department of State Health Services - Cleveland,,,300 Campbell St,,,281-592-6714,No,2023-10-23 22:10:28+00:00,No,,30.348,-95.071
TX,Cleveland,77327,Liberty Co Constables Office,Zach Harkness,,306 Campbell St,,,310-619-1375,No,2023-10-23 21:56:06+00:00,No,,30.349,-95.071
TX,Alpine,79830,Texas Department of State Health Services - Alpine,Leslie Wilkes,,205 N Cockrell St,,,(432)837-3877,No,2021-09-02 18:28:19+00:00,No,,30.361,-103.655
TX,Navasota,77868,Texas A&M AgriLife Extension Service Grimes County,Carla Hayes,,203 Veterans Memorial Dr.,,,936-825-0465,No,2021-08-31 03:24:58+00:00,No,Grimes,30.375,-96.109
TX,Sonora,76950,Dept of State Health Service Sonora,Samantha Wilson,,103 E Main St,,,325-387-2234,No,2021-09-01 21:46:37+00:00,No,"Sutton, Kimble, Schleicher Crockett",30.571,-100.646
TX,College Station,77845,Texas A&M Police Department,Officer Josh DeLeon,,1111 Research Parkway,,,979-845-2345,No,2024-06-24 17:55:46+00:00,No,,30.605,-96.359
TX,Georgetown,78626,Williamson County EMS,,,3189 SE Inner Loop,,,512-943-3675,No,2023-10-23 21:45:20+00:00,No,,30.631,-97.646
TX,Georgetown,78626,TXDOT,Monique Campa,Monique.Campa@txdot.gov,3189 SE Uinner Loop Ste A,,,512-217-4118,No,2024-09-11 13:05:17+00:00,No,,30.631,-97.646
TX,Georgetown,78626,"TXDOT Car Seat Checks CPS Week -car seat checkup event, 3 lanes for appointments & 2 lanes for drive ups without appointments.",Monique.Campa@txdot.gov,,3189 SE Uinner Loop Ste A,,,512-217-4118,Yes,2024-09-11 14:43:10+00:00,No,,30.631,-97.646
TX,Rockdale,76567,Place of Hope Rockdale,Ayde Edwards,,231 E. Cameron Ave.,,,979-321-5230,No,2024-06-24 17:16:49+00:00,No,,30.657,-97.0
TX,Bryan,77803,Texas A&M AgriLife Extension Service Brazos County,Flora Williams,,4153 County Park Court,,,979-823-0129,No,2021-08-31 03:26:14+00:00,No,,30.657,-96.298
TX,Huntsville,77340,Region 6 Education Service Center,Amy Moser,,3332 Montgomery Rd,,,936-435-8343,No,2021-08-31 03:14:02+00:00,No,,30.692,-95.557
TX,Huntsville,77340,Texas Department of State Health Services - Huntsville,Christina Hamilton,,2507 Lake Road,Christina.Hamilton@dshs.texas.gov,,936-294-2170,No,2024-06-24 17:59:25+00:00,No,,30.703,-95.549
TX,Bryan,77803,TXDOT Bryan,Julia Davies,julia.davies@txdot.gov,2591 N Earl Rudder Fwy,,,512-466-1829,No,2024-06-24 18:04:47+00:00,No,,30.718,-96.396
TX,Jarrell,76537,Jarrell Police Department,,,191 Town Center Blvd.,,,512-667-1945,No,2024-09-16 21:39:15+00:00,No,,30.818,-97.615
TX,Newton,75966,TXDOT Beaumont,,,1009 Court St.,,,409-379-4681,No,2024-09-04 22:56:49+00:00,No,,30.848,-93.775
TX,Cameron,76520,Cameron WIC,Ayde Edwards,,211 S. Houston Ave.,,,979-321-5230,No,2024-06-24 16:52:23+00:00,No,,30.849,-96.978
UT,Lehi,84043,Lehi Police Department,Brock,Susov,128 N 100 E,,,385.201.1005,No,2022-09-19 17:20:25+00:00,No,,,
UT,Pleasant Grove,84062,Pleasant Grove Police Department,Steve,Brinton,108 S 100 E,,,801.785.3506,No,2022-09-19 17:24:04+00:00,No,,,
UT,Logan,84321,Cache County Sheriff,Erin,Griffeth,1225 W Valley View,egriffeth@cachesheriff.org,,435-755-1000,No,2018-10-22 14:05:33+00:00,No,,,
UT,Kaysville,84037,Kaysville City Police,Cade,Bradshaw,80 North Main,cbradshaw@kaysvillecity.com,,801-487-7080,No,2018-09-14 15:46:53+00:00,No,,,
UT,Murray,84107,Utah Highway Patrol Section 4,Kristopher,Cope,5681 South 320 West,kcope@utah.gov,,801-284-5520,No,2018-09-14 16:45:24+00:00,No,,,
UT,Brigham City,84302,Bear River Health Department,Allena,Pierce,992 South 800 West,apierce@brhd.org,,435.695.2064,No,2018-10-22 13:58:14+00:00,No,Box Elder,,
UT,Delta,84624,Central Utah Public Health,Darla,Ewart,362 W. Main #1,,,435.864.3622,No,2022-09-19 19:55:36+00:00,No,Millard,,
UT,Manti,84642,"Central Utah Public Health, Manti Office",JanaKaye,Smith,40 West 200 North,janakayesmith@utah.gov,,435.835.2231,No,2022-09-12 20:17:50+00:00,No,Sanpete,,
UT,Tooele,84074,Tooele County Health Department,Amy,Bate,151 Main St,abate@tooelehealth.org,,435.277.2302,No,2018-09-14 14:29:01+00:00,No,Tooele,,
UT,Roosevelt,84066,TriCounty Health Department,Jeramie,Tubbs,281 E 200 N,jtubbs@tricountyhealth.com,,435.722.6306,No,2018-09-14 14:26:43+00:00,No,"Daggett, Duchesne, Uintah",,
UT,Vernal,84078,TriCounty Health Department,Sierra,Jensen,133 E 500 S,sjensen@tricountyhealth.com,,435.247.1166,No,2018-09-14 17:09:54+00:00,No,"Daggett, Duchesne, Uintah",,
UT,Kanab,84741,Southwest Utah Public Health,Julie,Holland,445 N Main St,,,435.644.2537,No,2022-09-19 17:13:14+00:00,No,,37.056,-112.529
UT,St George,84770,Southwest Utah Health Department,Camille,Jessop,620 S 400 E,cjessop@swuhealth.org,,435.652-4064,No,2022-09-19 16:24:07+00:00,No,"Washington, Beaver and Garfield",37.098,-113.575
UT,St. George,84770,St. George Police Communications,Heather,Hallman,265 N 200 E,heather.hallman@sgcity.org,,435-627-4300,No,2018-09-14 15:26:55+00:00,No,,37.113,-113.58
UT,Santa Clara,84765,Santa Clara Ivins Police,Braden,Ray,2603 Santa Clara Dr,bray@ivins.com,,435-652-1122,No,2020-09-09 18:54:17+00:00,No,,37.129,-113.645
UT,Washington,84780,Washington City Police Department,Rachel,Riley,135 N 100 E,,,435.986.1515,No,2022-09-19 17:27:38+00:00,No,,37.132,-113.509
UT,Hurricane,84737,Washington County Sheriff’s Office,Clinton,Whitney,620 S 5300 W,,,435-656-6500,No,2019-10-11 14:46:16+00:00,No,,37.16,-113.41
UT,La Verkin,84745,La Verkin Police Department,Chris,Smith,111 S Main St,chris.smith@laverkincity.org,,435-634-5730,No,2022-09-19 16:42:50+00:00,No,,37.199,-113.27
UT,Blanding,84511,San Juan Health Department,Tisheena,Yazzie,735 S 200 W,tyazzie@sanjuancounty.org,,435-359-0038,No,2022-09-19 16:40:50+00:00,No,,37.615,-109.481
UT,Panguitch,84759,Garfield Memorial Hospital,Cheryl,Berry,20 N 400 E,,,435.676.8811,No,2022-09-19 17:08:07+00:00,No,,37.827,-112.427
UT,Parowan,84761,Parowan Police Department,Kristine,Hynson,35 E 100 N,,,435.586.9445,No,2022-09-19 17:07:55+00:00,No,,37.845,-112.827
UT,Moab,84532,Southeastern Utah Health Department,Elizabeth,Wright,575 Kane Creek Blvd,,,435-259-5602,No,2022-09-20 12:30:18+00:00,No,,38.564,-109.552
UT,Richfield,84701,Utah Highway Patrol,Jade,Murdock,835 E 300 N,jmurdock@utah.gov,,435-896-2780,No,2018-09-14 16:55:50+00:00,No,,38.772,-112.071
UT,Richfield,84701,Central Utah Health Department,Valyn,Leavitt,70 W Westview Dr,vcleavitt@utah.gov,,435-896-5451 X340,No,2018-09-14 15:17:14+00:00,No,,38.781,-112.086
UT,Richfield,84701,Utah Highway Safety Office - Rural Traffic Safety Coordinator,Terry,Smith,70 Westview Dr,terrysmith1@utah.gov,,435.201.4312,No,2018-09-14 15:21:44+00:00,No,Sevier,38.781,-112.086
UT,Castle Dale,84513,Southeastern Utah Health Department,Lori,Hardee,25 West Main,lhardee@utah.gov,,435.381.2252,No,2011-09-06 04:00:00+00:00,No,Emery,39.212,-111.02
UT,Mount Pleasant,84647,"Central Utah Public Health, Mt. Pleasant Office",JanaKaye,Smith,20 S 100 W,janakayesmith@utah.gov,,435.462.2449,No,2022-09-12 20:23:18+00:00,No,Sanpete,39.546,-111.458
UT,Price,84501,Southeastern Utah Health Department,Debbie,Marvidikis,28 South 100 East,dmarvidikis@utah.gov,,435.637.3671,No,2011-09-06 04:00:00+00:00,No,Carbon,39.599,-110.81
UT,Nephi,84648,"Central Utah Public Health, Nephi Office",Pam,Goodrich,160 North Main,pgoodrich@utah.gov,,435.623.0696,No,2011-09-06 04:00:00+00:00,No,Juab,39.711,-111.835
UT,Provo,84601,Utah County Health Department,Marla,Brannum,151 S University Ave,marlab@utahcounty.gov,,801.851.7513,No,2018-09-14 15:09:30+00:00,No,Utah,40.232,-111.658
UT,Orem,84057,Orem City Police Department,Josh,Hansen,95 E Center St,jrhansen@orem.org,,801-229-7070,No,2018-09-14 17:24:19+00:00,No,,40.297,-111.692
UT,Lindon,84042,Lindon Police Department,David,Welcker,90 N State St,,,801.769.8600,No,2022-09-19 17:22:14+00:00,No,,40.339,-111.717
UT,American Fork,84003,Utah County Health,Marla,Brannum,599 S 500 E,,,801-851-7513,No,2022-09-19 19:52:43+00:00,No,,40.365,-111.785
UT,American Fork,84003,American Fork City Fire Dept,Leif,Nelson,96 N Center St,lnelson@afcity.net,,801-763-3045,No,2019-10-11 14:40:34+00:00,No,,40.378,-111.798
UT,Saratoga Springs,84045,Saratoga Springs Police Department,Melissa,Hamer,1307 N Commerce Dr,mhamer@saratogaspringscity.com,,801-420-6326,No,2020-09-09 18:53:10+00:00,No,,40.386,-111.913
UT,Lehi,84043,Lehi Fire Department,Angie,Reynolds,3870 Traverse Mountain Blvd,,,(385) 201-1081,No,2022-09-19 16:46:17+00:00,No,,40.436,-111.88
UT,Heber City,84032,Wasatch County Health Department,Amber,Pulley,55 S 500 E,apulley@co.wasatch.utah.gov,,435.657.3259,No,2018-09-14 14:13:06+00:00,No,Wasatch,40.501,-111.413
UT,Heber City,84032,Heber City Police Department,Heath,Harvey,301 S Main St,,,435.654.3040,No,2022-09-19 17:26:24+00:00,No,,40.503,-111.412
UT,Riverton,84065,Riverton Hospital Primary Children's Outpatient Services,Jenavee,Erickson,3773 W 12600 S,,,801-285-2470,No,2022-09-19 16:34:20+00:00,No,Salt Lake,40.52,-111.98
UT,Tooele,84074,Tooele City Police Dept,Colbey,Bentley,323 N Main St,cbentley@tooelecity.org,,435-882-8900,No,2019-10-11 14:34:58+00:00,No,,40.537,-112.299
UT,South Jordan,84095,South Jordan Police Department,Daniel,Peterson,1600 W Towne Center Dr,,,801-254-4708,No,2022-09-20 12:29:24+00:00,No,,40.558,-111.937
UT,West Jordan,84088,West Jordan Police,Sam,Winkler,8040 S Redwood Rd,,,801-256-2000,No,2022-09-19 16:43:40+00:00,No,,40.605,-111.939
UT,West Jordan,84088,Salt Lake County Health Department,Lindsey,Miller,7971 S 1825 W,lmiller@slco.org,,385.468.5284 English,No,2020-08-10 14:41:29+00:00,No,,40.607,-111.941
UT,Midvale,84047,Unified Police - Midvale Precinct,Lori,Shaw,7912 Main St,sdejarnatt@updsi.org,,385-468-9346,No,2018-09-14 14:17:23+00:00,No,,40.608,-111.911
UT,Taylorsville,84129,Utah Highway Safety Office,Katherine,Kayser,4501 S 2700 W,kkayser@utah.gov,,801.965.4400,No,2022-09-19 16:33:28+00:00,No,Salt Lake,40.671,-111.957
UT,Taylorsville,84129,Utah Highway Patrol,Alic,Giles,4365 S 2200 W,,,801.957.4270,No,2022-09-19 17:15:35+00:00,No,,40.676,-111.946
UT,Park City,84060,Summit County Health Department,Alyssa,Mitchell,650 Round Valley Dr,amitchell@summitcounty.org,,435.333.1508,No,2018-09-14 14:21:31+00:00,No,Summit,40.684,-111.467
UT,West Valley City,84119,West Valley City Police,Michael,Millet,3575 S Market St,michael.millett@wvc-ut.gov,,801-965-5174,No,2018-09-14 16:48:18+00:00,No,,40.695,-111.959
UT,Salt Lake City,84104,Utah Safety Council,Amy,Figueroa,1574 W 1700 S,afigueroa@utahsafetycouncil.org,,801.746.7233 Ext 312,No,2022-09-19 16:38:21+00:00,No,,40.733,-111.935
UT,Salt Lake City,84113,Primary Children's Hospital,Jessica,Strong,100 Mario Capecchi Dr,,,801.662.6583,No,2022-09-19 16:22:58+00:00,No,Salt Lake,40.772,-111.838
UT,Bountiful,84010,Lakeview Hospital,Michelle,Whiteley,630 Medical Dr,,,801.299.2200,No,2022-09-19 17:09:27+00:00,No,,40.886,-111.869
UT,Coalville,84017,Summit County Health Department,Jean,Paskett,85 N 50 E,jpaskett@summitcounty.org,,435-336-3228,No,2018-09-14 14:11:48+00:00,No,Summit,40.919,-111.399
UT,Morgan,84050,Weber-Morgan Health Department,Jann,Fawcett,236 E. Young Street,jfawcett@co.weber.ut.us,,801.399.7186,No,2011-09-06 04:00:00+00:00,No,"Weber, Morgan",41.04,-111.666
UT,Layton,84041,Layton Hospital,,,201 Layton Pkwy,,,801.542.6000,No,2022-09-19 17:08:21+00:00,No,,41.052,-111.969
UT,Clearfield,84015,AAA Member Service Center,Catherine,Contreras,888 S 2000 E,catherine.contreras@utah.AAA.com,,801-401-6642,No,2019-10-11 14:12:49+00:00,No,,41.101,-111.991
UT,Clearfield,84015,Davis County Health Department,Kelli,Farr,22 S State St,kfarr@co.davis.ut.us,,801.525.5177,No,2018-09-14 14:10:43+00:00,No,Davis,41.113,-112.026
UT,Ogden,84403,AAA Insurance,,,5705 Harrison Blvd,,,801.683.4901,No,2022-09-20 12:27:57+00:00,No,All,41.159,-111.942
UT,Ogden,84401,Weber-Morgan Health Department,Jann,Fawcett,477 23rd St,jfawcett@co.weber.ut.us,,801-399-7186,No,2018-09-14 14:56:00+00:00,No,"Weber, Morgan",41.225,-111.968
UT,Ogden,84404,Utah Highway Patrol,Michael,Irvine,461 Stewart St,,,801.393.1136,No,2022-09-19 17:17:10+00:00,No,,41.255,-111.992
UT,Mantua,84324,Mantua City Police Department,Craig,Hamer,409 N Main St,,,435.723.7054,No,2022-09-19 16:54:51+00:00,No,,41.503,-111.943
UT,Logan,84341,Logan Regional Hospital,Mike,Scriver,500 E 1400 N,,,435.716.1000,No,2022-09-19 17:09:14+00:00,No,,41.756,-111.822
VT,Derby,05829,Orleans County Sheriff's Department,,,5578 US Route 5,,,802-334-3333,No,2023-06-28 15:11:35+00:00,No,,,
VT,Fairfax,05454,Fairfax Rescue,,,144 Goodall St,,,802-849-2773,No,2023-06-28 15:15:35+00:00,No,,,
VT,Brattleboro,05301,Rescue Inc.,,,541 Canal St,,,802-257-0504,No,2023-06-28 15:08:12+00:00,No,,42.838,-72.566
VT,Wilmington,05363,Deerfield Rescue Squad,,,22 Stow Hill Road,,,802-464-5557,No,2024-09-12 14:01:18+00:00,No,,42.877,-72.894
VT,Bennington,05201,Sunrise Family Resource Center,,,238 Union St,,,802-442-0059,No,2023-06-28 15:06:59+00:00,No,,42.877,-73.19
VT,Brattleboro,05301,Brattleboro Police Department,,,62 Black Mountain Road,,,802-257-7950,No,2024-09-12 13:56:05+00:00,No,,42.881,-72.562
VT,West Townshend,05359,Rescue Inc.,,,6911 VT Route 30,,,802-257-0504,No,2023-06-28 15:29:28+00:00,No,,43.084,-72.719
VT,Manchester Center,05255,Manchester Police Department,,,60 Jeff Williams Way,,,802-362-2022,No,2023-06-28 14:46:31+00:00,No,,43.189,-73.044
VT,Springfield,05156,Springfield Hospital,Sandy,Peplau,25 Ridgewood Rd,,,802-885-7686,No,2014-03-27 11:25:42+00:00,No,,43.298,-72.494
VT,Ascutney,05030,Ascutney Fire Department,,,540 Vermont 131,,,802-291-1290,No,2015-09-01 17:39:36+00:00,No,,43.406,-72.407
VT,Mount Holly,05730,Mt. Holly Rescue,,,26 School St,,,802-259-6001,No,2023-06-28 15:22:24+00:00,No,,43.446,-72.825
VT,Windsor,05089,Windsor Fire Department,,,29 Union St,,,802-674-9043,No,2023-06-28 15:30:56+00:00,No,,43.477,-72.393
VT,Rutland,05701,Regional Ambulance Service,,,275 Stratton Road,,,802-773-1746,No,2024-09-12 14:20:16+00:00,No,,43.597,-72.953
VT,Rutland,05701,Rutland Regional Ambulance,,,275 Stratton Rd,,,802-773-1746,No,2017-05-02 13:36:30+00:00,No,,43.598,-72.953
VT,Rutland,05701,Rutland City Fire Department,,,104 Center St,,,802.773.1812,No,2023-06-28 15:00:17+00:00,No,,43.607,-72.973
VT,Woodstock,05091,Woodstock Police Department,,,454 Woodstock Rd,,,802-457-1420,No,2017-05-02 14:14:47+00:00,No,,43.63,-72.505
VT,White River Junction,05001,Hartford Fire Department,,,812 VA Cutoff Road,,,802-295-3232,No,2024-09-12 14:12:40+00:00,No,,43.653,-72.346
VT,South Royalton,05068,Royalton Police Department,,,2460 VT-14,,,802-234-9933,No,2023-06-28 15:25:52+00:00,No,,43.826,-72.521
VT,Tunbridge,05038,Orange County Parent Child Center,,,361 VT Rte 110,,,802-685-2264,No,2017-05-02 12:57:12+00:00,No,,43.9,-72.486
VT,Randolph,05060,Randolph Police Department,,,6 Salisbury St,,,802-728-3737,No,2017-05-02 14:02:13+00:00,No,,43.923,-72.666
VT,Chelsea,05038,First Branch Rescue,,,324 VT Route 100,,,802-685-3112,No,2024-09-12 14:10:30+00:00,No,,43.992,-72.447
VT,Chelsea,05038,First Branch Rescue,,,324 VT Route 113,,,802-685-3112,No,2023-06-28 15:09:57+00:00,No,,43.993,-72.388
VT,Middlebury,05753,Addison county Sheriff's Department,,,35 Court St,,,802-388-2981,No,2023-06-28 13:39:45+00:00,No,,44.011,-73.164
VT,Bristol,05443,Bristol Fire Department,,,79 West St,,,802-453-3201,No,2017-05-02 13:46:26+00:00,No,,44.133,-73.089
VT,Waitsfield,05673,Mad River Valley Ambulance,,,4177 Main Street,,,802-496-8888,No,2024-09-12 14:14:48+00:00,No,,44.192,-72.822
VT,Montpelier,05602,Montpelier Police Department,,,1 Pitkin Ct,,,802-223-3445,No,2023-06-28 14:56:33+00:00,No,,44.259,-72.575
VT,Montpelier,05602,Washington County Sheriff's Department,,,10 Elm St,,,802-223-3001,No,2017-05-02 14:12:14+00:00,No,,44.261,-72.577
VT,Montpelier,05602,Vermont Dept. of Motor Vehicles,,,120 State St,,,802-828-3757,No,2023-06-28 15:19:00+00:00,No,,44.261,-72.581
VT,Middlesex,05602,Middlesex Fire Department,,,55 Welch Park,,,802-223-5525,No,2023-06-28 15:17:51+00:00,No,,44.3,-72.695
